	anger	contempt	disgust	fear	happiness	neutral	sadness	surprise
hec2009004193	0.0004400061	0.00193336431	5.080167e-05	9.251985e-07	0.000197314323	0.99681747	0.00053452584	2.55764717e-05
hec2009004198	1.9030349e-05	0.0007087013	9.160376e-06	1.87783655e-07	0.0003196232	0.9986189	0.0002897193	3.47033565e-05
brh2003004724/PP	0.0005273253	0.00215875171	3.55653647e-05	2.61786136e-06	0.003280559	0.993238	0.000559598848	0.00019761805
brh2003002673/PP	2.34319068e-05	0.000324587978	1.38757912e-06	5.49599151e-11	2.948801e-05	0.9995951	2.59817152e-05	3.67091459e-08
91706068	0.00220644241	0.00149995077	0.000337805	6.232147e-05	0.141416222	0.8511028	0.002911618	0.000462787953
2012650047	0.00193572382	0.000570431352	8.025885e-05	0.0003045116	0.000131446563	0.9856242	0.0106604612	0.000692996138
2012650045	0.000138426418	0.0005606468	4.29941065e-06	3.45988315e-06	3.97655549e-06	0.9966356	0.00257312832	8.045655e-05
2012650040	0.007317555	0.00501475576	5.2288673e-05	5.389663e-06	2.86275053e-06	0.982052267	0.00552585628	2.901446e-05
brh2003002449/PP	0.00202540075	0.00155533559	7.96798558e-05	7.271041e-06	0.000226255856	0.9944892	0.000545111543	0.00107173179
gsc1994001263/PP	9.676582e-05	0.000201875475	2.961011e-06	8.68992447e-06	6.394354e-05	0.9990151	5.867789e-05	0.000551995065
brh2003004923/PP	0.101634726	0.000722947	0.000938204059	4.88570367e-06	3.892207e-06	0.872086763	0.0245956983	1.28622487e-05
2012650049	0.00020830422	0.0001306514	1.8072825e-06	6.54886549e-07	1.30045623e-06	0.9987686	0.0008863941	2.24989458e-06
2012648234	1.33489209e-06	1.12133421e-05	1.41049654e-07	4.3551176e-09	5.70801831e-07	0.99993974	4.655822e-05	4.31403265e-07
2012648235	0.008780301	0.00448089652	1.83626253e-05	9.806452e-05	7.97061944e-07	0.9839203	0.00246527721	0.00023601127
2012648236	3.07381852e-05	0.000298799539	1.8823298e-06	1.42188185e-06	9.12902351e-07	0.9982109	0.001426638	2.87123021e-05
2012648230	0.0007160441	0.000216218439	0.0002194672	2.609173e-07	3.12515613e-06	0.9986858	0.000107537446	5.155601e-05
2012648231	0.0005553405	0.000147006664	2.50609046e-05	1.30651259e-07	8.644857e-06	0.9991236	0.000132031535	8.239735e-06
brh2003000028/PP	0.00655512	0.000418287382	0.000458462222	0.0006989061	0.000328394555	0.9789799	0.00364919752	0.008911741
2012648233	8.17988548e-05	0.000461802032	1.70611111e-06	4.50392963e-06	2.35759467e-06	0.998399	0.001020461	2.8350245e-05
hec2009004448	0.000402936741	0.00294376374	3.76856879e-05	1.7739736e-05	0.000287217146	0.994592547	0.0009876862	0.000730422034
cwp2003001793/PP	0.0012170733	0.0324784331	0.000233150713	5.94775838e-06	0.000237175336	0.9315358	0.03427329	1.9125222e-05
cwp2003004397/PP	0.0005788814	0.00255861576	4.28458479e-05	1.56726219e-05	0.001489487	0.988353968	0.006909818	5.07351469e-05
det1994022577/PP	0.00179325778	0.0328784026	0.000176975358	1.06254392e-05	0.0267061014	0.9372122	0.0004972531	0.0007251389
brh2003004823/PP	2.93771627e-05	0.000232605467	3.65378651e-06	7.58807573e-06	5.564586e-05	0.9962365	0.003272403	0.000162205251
cwp2003003542/PP	0.0001800792	0.000542132533	2.02520514e-05	6.845583e-07	8.852113e-05	0.998468041	0.000677800737	2.251678e-05
92513859	0.0132826464	0.00499297259	0.00756348344	0.000183964759	0.002211677	0.95500493	0.006605398	0.010154956
92513858	0.0295482278	0.0008271088	0.00174688292	0.000223540439	0.005235586	0.958183348	0.0023449068	0.001890395
89712607	0.009250093	0.00407646829	7.18961455e-05	4.54234026e-07	1.61130356e-05	0.986375153	0.000199945731	9.901576e-06
2007678316	0.00010294353	0.00159477419	7.02706457e-05	6.6527864e-05	0.0007206578	0.9882005	0.006176297	0.00306805642
2007678315	0.00268074521	0.00846571	0.000298742467	8.127631e-05	0.0228731167	0.9626687	0.00233718869	0.0005944921
brh2003001633/PP	0.100869663	0.00152746041	0.02563594	0.000120961478	0.0005940921	0.8548782	0.0131024383	0.003271264
cwp2003003442/PP	0.0699337348	0.00107760029	0.00279187225	0.0142160859	5.77489445e-05	0.8057346	0.007801348	0.09838705
gsc1994001265/PP	0.005211048	0.000837870233	0.0008405898	0.0009024441	0.964527667	0.0248140451	0.000786176	0.0020801425
96525374	4.275462e-05	0.00294870022	2.06153218e-05	1.93608912e-07	0.07092346	0.9259232	0.000131262655	9.780149e-06
hec2008009319	0.000102433594	0.02303798	4.71174535e-05	4.06401778e-05	0.131311089	0.8423573	0.00125678477	0.00184668286
hec2008009314	0.000629854971	0.00118059071	7.637453e-05	2.83759673e-05	0.000544602459	0.992618144	0.004110109	0.0008119353
hec2008009315	0.00173573755	0.0003863768	0.000115512128	2.07133435e-05	0.000124338869	0.995465457	0.0019089363	0.0002429112
hec2008009316	0.00206555123	0.090096496	0.00252472283	4.841512e-05	0.1934248	0.7064677	0.004849204	0.000523100549
hec2008009317	0.00301525882	0.0126867257	0.00029290808	2.194093e-05	0.0144523876	0.966771066	0.0016128947	0.0011467936
96525379	0.0008221936	0.00288524758	0.000182454663	9.18619844e-05	0.00263764686	0.974756062	0.0171705764	0.00145394611
hec2008009311	6.658137e-05	0.0043571163	2.94408965e-05	1.81076957e-05	0.5176321	0.4761139	0.00104154856	0.0007411962
hec2008009312	6.555122e-06	0.0011383032	9.284505e-07	4.62708734e-08	0.000368686276	0.9982685	0.000205096425	1.19073884e-05
hec2008009313	7.336961e-05	0.00223581	1.21930761e-05	1.626418e-06	0.005433716	0.990769	0.00140759791	6.66639e-05
2016646144	0.000566662	0.000111350411	1.08408885e-05	1.651809e-05	2.56023159e-05	0.998234	0.000880683365	0.000154369336
2016646140	0.000269553653	0.000274053455	2.13410453e-06	1.92199218e-06	0.000111096124	0.9991261	7.62588243e-05	0.000138909236
2016646141	0.000218631467	0.000289439165	1.43764157e-06	5.29171125e-08	2.49038817e-06	0.999418855	6.765321e-05	1.46906984e-06
2016646142	0.00316813379	0.00035046562	0.000122936341	0.005622025	1.56250928e-06	0.963776946	0.005108174	0.0218497645
2016646143	6.350771e-05	0.000406082981	6.555391e-05	2.4647764e-07	0.000264100643	0.993518233	0.005678994	3.27518e-06
owi2001018831/PP	0.00155124115	0.008783034	0.00390351843	7.93152537e-07	0.0100739477	0.9748095	0.000512861938	0.000365064945
hec2009005719	0.00024542748	0.00116094877	0.0001829175	2.85961246e-08	0.000518435554	0.997455537	0.0004312434	5.470191e-06
hec2009005718	0.00269360864	0.0007152152	0.000213732332	2.24688286e-08	0.0001810853	0.9955681	0.0006265346	1.69299e-06
hec2009005715	0.02241366	0.008155735	0.0004169256	7.9916e-05	0.000657215947	0.9621791	0.005836028	0.000261387526
hec2009005714	0.0101095373	0.00500423554	0.0008986169	0.000138476084	0.000415882358	0.9732257	0.008413109	0.001794426
hec2009005717	0.0006213472	0.005484816	0.000253032369	3.47025434e-06	0.0144970967	0.9768757	0.00212820852	0.000136278031
hec2009005716	0.0006343857	0.00104655174	5.54885955e-05	2.58059717e-05	0.001658478	0.995499849	0.000313018681	0.0007664349
hec2009005710	0.0001674629	0.0004487596	2.97369024e-06	3.778309e-07	8.51369841e-05	0.998981237	0.000303390028	1.0660372e-05
cwp2003001155/PP	0.0292482749	0.00147101888	0.00130456861	0.0002789075	0.000245952921	0.957524836	0.008514566	0.00141184544
hec2009005712	0.0009309907	0.00742650172	0.000149678046	1.31266418e-07	0.111837208	0.8795848	6.128205e-05	9.44304247e-06
hec2009002848	0.0117664216	0.00221608439	4.1792613e-05	3.21799376e-07	4.765989e-05	0.9858432	5.97763865e-05	2.47843618e-05
hec2009002849	0.02983145	0.00619331934	0.00314871	0.00233704783	0.00446573738	0.7935694	0.158103019	0.00235133548
hec2009002841	0.0006969065	0.00133379688	6.858962e-05	9.794893e-07	0.0469304249	0.950366557	0.0005108645	9.18694e-05
brh2003001631/PP	0.0126988729	0.0530783	0.0131958509	0.000565961469	0.00551696727	0.8785903	0.0289950836	0.00735867536
brh2003003032/PP	0.0002455609	0.000345168723	6.937138e-05	1.98944253e-05	5.52572856e-05	0.971234	0.0279409178	8.981468e-05
det1994023157/PP	0.00029047823	0.00185551553	1.861444e-05	3.418302e-06	0.003337613	0.9926713	0.00179339189	2.96554354e-05
cwp2003001849/PP	0.00381291425	0.000196195178	0.000371007249	0.000906037	0.000178753631	0.978539646	0.00468514534	0.0113103036
2004662538	0.006216638	0.0008667302	0.000131776644	0.000576196238	0.0103955111	0.9664857	0.00531530334	0.0100121787
2004662537	0.004666557	0.004054414	0.000107636733	3.110949e-05	0.000121547353	0.987002432	0.00387756946	0.000138732037
2004662534	0.00674331	0.002240817	0.00120100821	0.00210469356	0.0009802399	0.9474957	0.03403483	0.005199404
2004662532	0.000323166	3.67859575e-05	9.331212e-05	0.000322571723	0.9870437	0.009741543	0.00182487047	0.000614088844
2004662533	0.00013919991	0.009429226	7.14127455e-05	1.05739409e-05	0.0703641251	0.9174819	0.00230307947	0.000200483031
cwp2003003926/PP	0.003545398	0.0029282202	0.0003478646	1.52249743e-06	0.00157615915	0.9897364	0.00182818831	3.62582432e-05
brh2003001134/PP	0.000422801677	0.0319463834	0.0009719223	2.35348557e-06	0.0805702	0.8779829	0.008040566	6.28423e-05
brh2003003034/PP	0.126379073	0.0118620684	0.0123662474	0.00339543587	0.004396661	0.8073229	0.023714941	0.0105626844
96524020	0.0003021324	0.000293729565	1.07426531e-05	4.859293e-06	5.40684e-05	0.9974584	0.00175969023	0.000116390249
cwp2003003559/PP	0.06623197	0.00503910752	0.0100405272	0.000131498033	0.000756906637	0.9024001	0.0144264456	0.000973466143
98514727	4.5824916e-05	0.00252645067	8.22441e-05	5.361273e-07	0.6023906	0.39440012	0.000544575043	9.697319e-06
94500289	0.002513172	0.0103858011	0.008619119	0.001076505	0.960461855	0.0152531723	0.000473439373	0.00121695141
89709225	0.0003222402	0.0029201915	2.76592364e-05	1.18476091e-05	6.566741e-05	0.993167758	0.00334765227	0.000137006034
hec2009003710	0.000312705757	0.000473522174	2.11364131e-05	4.804346e-07	2.42885e-05	0.999054134	8.38436463e-05	2.9874338e-05
brh2003000142/PP	0.08353432	0.04897681	0.00184368936	2.28961417e-05	0.000399190729	0.8556003	0.009387409	0.000235383544
2007677524	0.0109882681	0.009477901	4.0900115e-05	1.824612e-05	3.39299659e-05	0.9781747	0.0006297392	0.000636310957
det1994010287/PP	0.000137952287	0.0007232665	8.928823e-06	2.25917432e-07	0.0233598128	0.9756048	0.0001602278	4.82465566e-06
hec2009001715	0.032036934	0.044268515	0.004766731	0.000333715172	0.00498177065	0.826624036	0.08652076	0.0004675263
hec2009001714	0.00263003749	0.0209269449	0.000219187248	1.72398031e-05	0.0006050442	0.967148	0.008413135	4.041084e-05
hec2009001716	0.008997461	0.00675106	0.00118937693	0.00106317154	0.0003841174	0.8886534	0.09058647	0.00237495149
hec2009001719	0.00138536852	0.00477695372	0.0002874096	1.66358241e-05	0.006892347	0.982048869	0.004432638	0.000159748917
2007677528	9.400496e-06	0.00361161912	3.58518446e-05	1.62571524e-07	0.4797389	0.5163356	0.000248586468	1.991847e-05
2007677529	4.281864e-06	0.000229242622	1.2277718e-06	3.176026e-10	0.0117212264	0.9880349	8.605535e-06	5.080397e-07
89709590	9.15161145e-05	0.000436987175	5.1801e-06	2.81360622e-06	8.657435e-05	0.9988472	0.00050424767	2.55074137e-05
brh2003001184/PP	0.0476742163	0.003297631	0.0013103066	1.17948e-05	1.77179072e-06	0.83104527	0.11663349	2.55132163e-05
2013649827	0.0215921775	0.0124477791	0.0112461569	0.00193940615	0.0009566063	0.8663637	0.0802275	0.00522667263
2013649826	0.02279373	0.005056593	0.0367947444	0.009715387	0.000434785616	0.677881241	0.229367137	0.0179563873
brh2003001324/PP	0.0181709	0.09387649	0.0116609382	0.000377540651	0.0366425365	0.731278539	0.107237667	0.000755372632
2013649820	0.0102137756	0.0114289625	0.015955098	0.0005969492	0.0003630527	0.9125861	0.04302478	0.00583126163
brh2003004748/PP	0.0006957741	0.0382028371	4.060642e-05	4.91253149e-06	0.262932748	0.6977307	8.07184042e-05	0.000311711163
2013649829	0.0540860966	0.0133444322	0.03477362	0.000904494955	0.000397767	0.8292897	0.05709319	0.0101107005
2013649828	0.227083251	0.0369528532	0.08165172	0.0011904604	0.0006114299	0.6034534	0.044431515	0.00462536374
brh2003004769/PP	0.008587501	0.0147372782	0.00145481678	0.000180642048	0.011470302	0.946977556	0.015458622	0.0011332836
brh2003004728/PP	0.0658877939	0.00171743473	0.0002446167	0.00128071022	1.26385444e-07	0.921926737	0.007174428	0.00176815386
2006685065	4.2749657e-06	0.0005516438	3.17529748e-06	4.030471e-09	0.3934411	0.605992556	5.57483e-06	1.65039842e-06
2006685064	2.98852356e-05	3.7155462e-06	1.26974337e-05	5.077249e-07	0.9997217	0.000221502414	3.90173955e-06	6.106698e-06
2006685066	3.76075877e-05	0.00150393	5.209645e-06	1.787132e-08	0.0567098148	0.9417221	1.36892713e-05	7.631954e-06
brh2003002266/PP	0.0155092841	0.000278274238	0.000486735866	0.000394506933	0.00073643314	0.970386147	0.0009484818	0.0112601221
2006685063	0.0007193083	0.006909183	0.000727194769	5.14205158e-06	0.102978006	0.8857999	0.00272359536	0.0001376857
00653510	0.00072424754	0.002420932	0.0003354805	0.000555003353	0.000422202545	0.864954948	0.1290002	0.00158698217
2011646309	2.83848385e-06	0.00028450723	4.145296e-06	1.46853017e-06	0.897082746	0.102229245	0.000186152509	0.000208874961
cwp2003003390/PP	0.00546324765	0.00318832858	0.000392338523	2.916879e-05	0.00352343428	0.9814808	0.00574891176	0.000173764754
brh2003003308/PP	0.006599767	0.00277869985	0.000105408166	3.77622855e-05	9.28863956e-05	0.9869505	0.0031741194	0.000260823028
brh2003001326/PP	0.09538175	0.005125255	0.00917402	0.004502716	0.0289808	0.813981652	0.0144149177	0.02843886
2004661166	0.004541814	0.0030408632	0.00325512886	0.0615669154	0.00165142922	0.752547	0.0441787578	0.129218087
brh2003004647/PP	0.0148942145	0.000790704042	0.0005971075	7.39590632e-06	2.575317e-05	0.9488436	0.0348234959	1.77539077e-05
brh2003002547/PP	0.00133821962	0.000441942364	0.000114186339	6.09828348e-05	0.00170029211	0.991646349	0.00199351553	0.00270448974
cwp2003004181/PP	0.00248143729	0.007312307	0.000239016823	2.9866862e-05	0.0222847052	0.9639028	0.003434899	0.0003149821
hec2009004878	1.8629331e-05	0.004624001	1.77489928e-05	1.11426777e-06	0.230657309	0.764029145	0.0005980841	5.39574976e-05
hec2009004873	0.0171851479	0.0165641755	0.000965505	3.47581954e-05	0.0121884421	0.9506546	0.0018987651	0.000508552534
hec2009004872	4.83415461e-05	0.00169817021	0.000100972895	5.08449176e-08	0.5054651	0.4926192	6.06570138e-05	7.55935844e-06
cwp2003001731/PP	0.00281492714	0.0007506698	0.00112008094	0.000111777328	0.005817527	0.9825362	0.0026361784	0.00421264535
91794602	0.0006099048	0.000327953865	7.42040675e-06	6.86262e-07	1.34004822e-05	0.9986931	0.000336467	1.10600859e-05
cwp2003002035/PP	0.183619291	0.0254000556	0.026391888	0.000154145819	9.7088654e-05	0.729423344	0.032819245	0.002094919
brh2003001348/PP	0.00581861753	0.00123656762	0.000193651547	3.98504e-07	7.194543e-05	0.9925622	6.362291e-05	5.30335565e-05
brh2003002443/PP	0.006627825	0.0007147907	0.000550927	0.0005591643	0.00400883844	0.9768853	0.003934597	0.00671856245
cwp2003004183/PP	0.000365445041	0.001949082	1.04510164e-05	2.6440996e-06	0.00521526765	0.991336167	0.00108968641	3.127402e-05
brh2003004112/PP	1.61966383e-07	2.207365e-05	3.48069932e-07	3.199688e-09	0.9871181	0.0128551479	3.77312358e-06	3.81160277e-07
cwp2003002775/PP	0.0486863181	0.002857017	0.0007224415	0.000120346063	2.57203028e-05	0.9381666	0.008972398	0.000449158018
cwp2003002760/PP	0.00100859627	0.000112960377	4.30347682e-05	3.04327364e-06	0.000106346226	0.9961782	0.00252250931	2.53085364e-05
2002712153	0.0184869952	0.0311686583	0.0007094525	0.0002535089	0.00241477275	0.939342856	0.00575408153	0.00186970038
brh2003002268/PP	0.09883824	0.0136414	0.00329620135	0.000246074749	0.000216123051	0.8347932	0.0485078655	0.000460904645
2002712156	0.00165439071	0.009318102	0.000136516275	5.10012142e-05	0.0218373872	0.9636233	0.00222225953	0.00115706213
cwp2003004035/PP	0.0527893975	0.00172609894	8.95942358e-05	5.02777548e-05	3.5566602e-06	0.935763538	0.009454225	0.000123336315
90716105	0.0031513893	0.0005416407	0.0007369116	0.00111221639	8.925288e-05	0.9815019	0.00664074253	0.0062259906
brh2003002881/PP	0.0215006657	0.00397359161	0.00219112146	0.000411134941	0.005118519	0.9071663	0.05790721	0.00173144951
brh2003001346/PP	0.000237715649	0.00125996582	5.15072752e-05	1.81960183e-06	0.000458573515	0.994933	0.00302050123	3.68983856e-05
cwp2003004240/PP	4.927615e-05	1.74802278e-06	6.48304876e-09	2.12502982e-07	3.0730173e-06	0.9998965	4.79417067e-05	1.23592179e-06
ggb2004002775	7.41497861e-05	0.00235197274	2.94529059e-06	4.18782271e-08	0.000751328538	0.996602	0.000213514009	4.069322e-06
ggb2004002774	0.00157885253	0.0080291545	0.0002609076	1.58170451e-06	0.011346315	0.977899	0.000820395653	6.378371e-05
det1994023844/PP	0.00015396993	0.0009899613	6.218287e-06	6.129356e-07	3.51384e-05	0.9982792	0.000506111945	2.87607472e-05
2003675442	7.097333e-05	0.00149907684	2.340924e-06	2.37238709e-07	0.0589094535	0.939079	2.30831029e-05	0.000415850867
2013648223	0.007688768	0.171455264	0.006895093	0.000148000923	0.00227826647	0.235302448	0.5761522	7.992202e-05
2013648221	0.001179178	0.004231539	0.000149391592	3.66231143e-05	0.0100932177	0.9766677	0.007474087	0.000168234808
brh2003004267/PP	2.77992131e-05	0.00122613134	1.08197346e-05	1.01671176e-07	0.0228423271	0.97581315	6.496251e-05	1.47286955e-05
hec2009002431	2.09991686e-05	0.00021625057	2.31018066e-06	1.42882928e-09	0.0009497737	0.9988018	8.037726e-06	8.219155e-07
hec2009002438	6.52041563e-05	0.0002146424	5.07338746e-06	6.006275e-07	0.00012391193	0.9993553	0.00021593587	1.9303634e-05
hec2009006732	0.0216501076	0.000324483524	0.00114700885	2.01968669e-06	0.001403483	0.9708714	0.00448336545	0.000118148317
hec2009006730	0.005146448	0.02008916	0.0003560503	1.62254355e-06	9.37056757e-05	0.972455	0.00157251453	0.0002854981
hec2009006736	0.000395349023	0.00160049647	0.0008317548	0.0003942	9.126884e-05	0.97947073	0.00542589556	0.0117903249
94502989	0.009318429	0.00583804026	0.0007587423	6.14803139e-05	0.000265651062	0.946873069	0.03673124	0.000153339672
hec2009006734	0.0127344169	0.005787325	0.000539246364	6.358694e-06	0.0006214767	0.977844656	0.002383559	8.296232e-05
hec2009006735	0.00127977517	0.00232237577	0.00205246825	0.0274699479	1.41387718e-05	0.771020532	0.134514853	0.0613259263
hec2009006738	0.0198472366	0.0152363544	0.002059654	0.0005244107	0.00219623838	0.951244354	0.004884781	0.00400699861
hec2009006739	4.502538e-05	0.00321188639	9.969579e-05	8.017243e-06	0.0168299	0.970078766	0.00947845448	0.0002482274
cwp2003004037/PP	0.1737512	0.007788652	0.0022253592	0.00103124778	0.000130996967	0.8017099	0.0115709864	0.001791677
2004672352	7.893216e-05	0.0156550463	0.0002826421	4.51538926e-06	0.266422629	0.71528244	0.00214682962	0.000126959421
2004671910	0.0003215867	0.002847271	0.000126032	0.0001481622	0.000693026639	0.9866043	0.00625617849	0.00300348247
2004671911	0.015292773	0.00039954175	0.00026632435	1.2545951e-05	4.05438077e-05	0.9708449	0.012996099	0.0001472231
2010647895	0.008512964	0.00357192825	0.000209492267	6.860787e-05	9.058709e-05	0.980548441	0.00652162731	0.00047637563
2010650498	0.00114605308	0.000458550843	2.11059942e-05	6.833407e-07	1.10828169e-05	0.994273067	0.004086053	3.42496378e-06
2004671914	0.004591271	0.0037623113	0.001186735	0.000724617857	0.003964424	0.9598323	0.023085447	0.00285286
2010647892	0.0119229387	0.01956663	0.00066201447	1.5339996e-05	0.002243354	0.9523327	0.0131082684	0.000148758409
2004671916	0.00313321082	0.00149947929	3.89651468e-05	1.77714094e-06	0.00122455147	0.993940234	0.0001256367	3.61579077e-05
2004671917	0.104185373	0.00883869547	0.0014448947	0.000311691663	0.000403681479	0.8776648	0.0021016798	0.00504916953
2010650493	0.000392709975	7.05082e-05	4.45495925e-06	5.72536464e-07	1.75323339e-06	0.999335051	0.000140715551	5.42390881e-05
2010650492	0.000218309651	0.002431926	1.15324892e-05	1.60637273e-06	7.98509645e-05	0.995766938	0.00146903773	2.08064648e-05
2010650491	0.0295356885	0.00076613616	0.000165435617	9.182343e-05	5.90863019e-05	0.967366755	0.00160930376	0.00040576575
det1994023221/PP	1.80055267e-05	0.0009815227	5.4553484e-06	2.07497237e-07	0.0002570893	0.998097837	0.000595225953	4.46746562e-05
2010650497	0.00189712376	0.00185148814	4.49944e-05	8.386726e-06	1.10498477e-05	0.985592365	0.0105628362	3.174307e-05
2010650495	0.00273638428	0.00111107656	2.5142941e-05	0.000149148458	7.273544e-06	0.9789226	0.016730126	0.000318269857
2010650494	0.0008346342	0.00287129567	3.49336151e-05	7.985589e-06	5.12378028e-05	0.9936935	0.002405238	0.000101222489
94507647	0.004657231	0.00135822722	0.000220967529	7.30210959e-05	0.000374924683	0.9847772	0.008309494	0.0002289326
2005683937	0.00212465553	0.00363370124	0.000157224058	2.378926e-06	0.000101292353	0.9745791	0.0193497948	5.18330526e-05
2011648260	4.69085426e-05	0.00464537	2.10475337e-05	2.53065366e-07	0.424260169	0.570885956	7.434396e-05	6.59567449e-05
cwp2003001976/PP	0.0018881592	0.00166644726	0.0001056022	0.0007925387	0.00249271258	0.986326158	0.004002787	0.00272557465
thc1995006352/PP	6.88207251e-08	1.43928617e-06	1.6988777e-07	1.59285651e-09	0.9998563	0.00014177413	2.0939882e-07	4.456403e-08
94507649	0.00351428427	0.00162251946	5.833546e-05	5.18807474e-06	7.402972e-05	0.9926595	0.00199974142	6.63866449e-05
agc1996015858/PP	0.000298656	5.95956626e-05	5.18954621e-05	0.0002559388	0.9882341	0.008073905	0.00239269459	0.000633209362
90710620	0.010226978	0.00460356241	0.0031450442	9.42121e-05	8.364898e-05	0.7579069	0.223737091	0.00020252679
brh2003003799/PP	0.000754689041	0.000124084181	1.93577725e-05	1.11040063e-05	2.90211829e-05	0.9964115	0.002546126	0.000104100458
89706849	0.0006660502	0.00182154088	0.000156006179	0.000103043996	0.00143816229	0.987028658	0.007729063	0.00105750153
cwp2003002670/PP	0.0405117758	0.116384089	0.07956891	0.006713156	0.00154964929	0.325348556	0.420774639	0.0091492245
92507377	0.002190426	0.00373307546	0.0112222927	2.12643372e-05	0.255512	0.7153032	0.006844047	0.00517370133
brh2003002744/PP	0.000233678627	0.000142397941	3.20102e-05	2.876299e-07	0.008034887	0.989872038	0.0016703452	1.43810094e-05
cwp2003004019/PP	0.08964362	0.00536476448	0.00768031133	0.000210957034	0.000125699866	0.8260425	0.06961911	0.00131304946
hec2009003525	0.06725119	0.000839316461	0.00287792459	0.00295508723	0.19028309	0.690311134	0.00635945564	0.0391228124
hec2009003526	0.0137418751	0.0120451991	0.00067954493	0.000151236469	0.00217721844	0.965778	0.004374568	0.00105236727
hec2009003527	0.008489628	0.0004940727	0.000106227482	4.649096e-06	7.006796e-06	0.9899584	0.0008711712	6.88572e-05
cwp2003004266/PP	0.00370340561	0.000115866758	6.04877459e-06	1.16739989e-06	2.45807678e-06	0.996007	0.000148093837	1.59221181e-05
hec2009003521	0.00579763437	0.00587590737	0.000138641131	2.73124e-05	0.000357525219	0.986282349	0.0007769342	0.000743677
hec2009003522	0.006943358	0.223365	0.00144884409	5.07197365e-05	0.0314365067	0.729849041	0.006105291	0.0008012647
hec2009003523	0.00585315749	0.0135311307	0.0005746259	0.000119208467	0.004939685	0.9677367	0.00644309865	0.0008023825
brh2003004817/PP	0.000370515481	0.0009504039	8.683708e-06	9.624973e-07	5.616714e-07	0.993204832	0.00545335328	1.07059868e-05
hec2009007069	0.0113752633	0.0182130542	0.00124274567	7.40521646e-05	0.0111728348	0.9536794	0.00307393936	0.00116870576
brh2003001989/PP	0.009617141	0.008928933	0.00476053543	0.0008629457	0.00304103247	0.9307876	0.0357666537	0.006235148
hec2009007065	2.52188929e-05	9.33104e-05	3.376528e-05	3.03993579e-06	0.9697521	0.0297512878	4.63265269e-06	0.00033665105
hec2009007064	0.000404504332	0.00602366356	0.000355557015	2.10552275e-06	0.00364150782	0.9880527	0.00100143091	0.0005184842
hec2009007066	6.030102e-05	0.0006240501	3.87748951e-05	3.91906729e-09	0.00122191	0.9980242	1.81436753e-05	1.26190153e-05
thc1995006350/PP	1.76180072e-06	0.000385317631	1.45149515e-05	9.00256047e-09	0.9822457	0.0173225179	3.91378353e-06	2.62983267e-05
hec2009007060	0.00124802126	0.00105829735	0.000208222642	1.4123237e-09	2.55554846e-06	0.9974658	1.45944778e-05	2.50666471e-06
hec2009007062	0.0005009765	0.00317429914	0.000442564953	6.91369237e-08	0.00271677459	0.9919852	0.00117034593	9.790111e-06
2008676645	0.0162517652	0.05636974	0.07094225	0.00340315513	0.01688368	0.702394	0.116677187	0.0170781873
2008676644	0.000340326049	0.000533281	9.51183e-06	1.29902737e-05	5.558253e-06	0.996873736	0.0021220718	0.000102534272
2008676647	2.401328e-06	1.0588933e-05	1.06330376e-08	4.309464e-09	9.40427356e-07	0.999953032	3.249996e-05	5.24363941e-07
2008676640	1.81610339e-05	0.000478204223	4.209289e-06	2.378112e-08	6.817292e-05	0.9993525	7.61772462e-05	2.54799352e-06
2008676643	0.000115036346	0.0004414818	6.463199e-06	3.566684e-06	6.302194e-06	0.9941203	0.00528172171	2.51378824e-05
2008676649	1.99712235e-06	0.0002914502	6.23674737e-07	1.72664016e-08	0.495644748	0.504054368	4.023793e-06	2.769812e-06
hec2009001968	0.000952820235	0.00728641637	0.000133670255	5.14309759e-05	0.000712949142	0.9353892	0.0553852357	8.82430249e-05
hec2009001969	0.00145286287	0.000889376737	0.000149561674	0.000107568158	0.000200389637	0.994695	0.000863995345	0.00164125219
hec2009001961	7.893268e-06	0.000155315211	8.393494e-07	8.663142e-06	0.000187551123	0.9987514	0.0006162151	0.000272096833
det1994022539/PP	0.003232735	0.00114558334	0.000205231219	9.800571e-06	0.00634933868	0.986697555	0.00231642951	4.33387577e-05
brh2003002386/PP	0.006100402	0.00056623976	0.000412654772	4.52448e-05	0.0005449132	0.987028062	0.00235606777	0.002946436
cwp2003002672/PP	0.0227032136	0.170947552	0.1192458	0.0275034476	0.00246615848	0.183019057	0.461819261	0.012295505
cwp2003004017/PP	0.0169785265	0.00605634553	0.0009467387	0.000140121541	3.697163e-05	0.9045349	0.0710845739	0.000221831055
cwp2003004242/PP	0.0223984756	0.00483091734	0.00237001735	0.00195034128	0.0013081017	0.939298332	0.008033041	0.0198107455
94514368	0.0205266289	0.0109717315	0.00300578424	0.00417480571	0.000488787366	0.8412736	0.117439665	0.00211901241
96500374	0.00378444814	0.00252771215	0.000127384032	5.556095e-06	0.0001174782	0.987628341	0.005788353	2.07292142e-05
2014649605	0.00364676863	0.00148413738	0.0002358728	3.34976585e-06	0.0001372424	0.992689	0.00172226992	8.132429e-05
2012647071	0.00892506447	0.03261992	0.00224610628	0.000373474875	0.029459497	0.918971658	0.00512590772	0.00227835053
2012647070	0.0005750352	0.0002892413	9.532123e-06	2.25666525e-07	4.884213e-06	0.997829258	0.00125108147	4.07377556e-05
